packet_id,packet_md_path,packet_json_path,row_index,article_id,title,periodical,issue_id,language,article_type,review_text_chars,review_strategy,n_trigger_windows,retrieval_hint_codes,packet_article_position
chat_packet_001,chat_annotation_packets_candil/packets/chat_packet_001.md,chat_annotation_packets_candil/packets/chat_packet_001.json,0,1979-09-3-right-editorial,Editorial,candil,1979-09,es,editorial,2465,full,0,,1
chat_packet_001,chat_annotation_packets_candil/packets/chat_packet_001.md,chat_annotation_packets_candil/packets/chat_packet_001.json,1,1979-09-4-right-de-los-caf-s-cantantes-al-festiv,De los Cafés-Cantantes al festival flamenco,candil,1979-09,es,article,3625,head_tail_windows,1,PED_02,2
chat_packet_001,chat_annotation_packets_candil/packets/chat_packet_001.md,chat_annotation_packets_candil/packets/chat_packet_001.json,2,1979-09-5-right-para-una-sociolog-a-de-las-taran,Para una sociología de las Tarantas y los cafés de cante de Linares,candil,1979-09,es,article,2830,head_tail_windows,1,CRIT_03,3
chat_packet_001,chat_annotation_packets_candil/packets/chat_packet_001.md,chat_annotation_packets_candil/packets/chat_packet_001.json,3,1979-09-7-right-la-taranta,La Taranta,candil,1979-09,es,article,496,full,0,,4
chat_packet_001,chat_annotation_packets_candil/packets/chat_packet_001.md,chat_annotation_packets_candil/packets/chat_packet_001.json,4,1979-09-8-right-alusiones-gitanas-en-la-literatu,Alusiones gitanas en la literatura española,candil,1979-09,es,article,3643,head_tail_windows,1,COMM_04,5
chat_packet_002,chat_annotation_packets_candil/packets/chat_packet_002.md,chat_annotation_packets_candil/packets/chat_packet_002.json,5,1979-09-12-right-haciendo-memoria-antonio-mairena,"Haciendo memoria. Antonio Mairena, 50 años de vida profesional",candil,1979-09,es,article,1698,full,0,,1
chat_packet_002,chat_annotation_packets_candil/packets/chat_packet_002.md,chat_annotation_packets_candil/packets/chat_packet_002.json,6,1979-09-13-right-quienes-fueron-los-maestros,Quienes fueron los maestros,candil,1979-09,es,article,3845,full,0,,2
chat_packet_002,chat_annotation_packets_candil/packets/chat_packet_002.md,chat_annotation_packets_candil/packets/chat_packet_002.json,7,1979-09-14-right-notanda-sobre-el-viii-certamen-d,Notanda sobre el VIII Certamen de la Guitarra en Jerez,candil,1979-09,es,article,2239,full,0,,3
chat_packet_002,chat_annotation_packets_candil/packets/chat_packet_002.md,chat_annotation_packets_candil/packets/chat_packet_002.json,8,1979-09-15-right-apuntes-flamencos-a-la-feria-de-,Apuntes flamencos a la Feria de San Lucas,candil,1979-09,es,article,4355,full,0,,4
chat_packet_002,chat_annotation_packets_candil/packets/chat_packet_002.md,chat_annotation_packets_candil/packets/chat_packet_002.json,9,1979-11-3-right-editorial,Editorial,candil,1979-11,es,editorial,2061,full,0,,5
chat_packet_003,chat_annotation_packets_candil/packets/chat_packet_003.md,chat_annotation_packets_candil/packets/chat_packet_003.json,10,1979-11-4-right-el-cante-jondo-en-la-recuperacio,El Cante Jondo en la recuperación de la cultura andaluzia,candil,1979-11,es,article,3312,head_tail_windows,1,PED_02,1
chat_packet_003,chat_annotation_packets_candil/packets/chat_packet_003.md,chat_annotation_packets_candil/packets/chat_packet_003.json,11,1979-11-6-right-la-inmensa-memoria-flamenca-de-f,La inmensa memoria flamenca de Félix Grande),candil,1979-11,es,article,3071,head_tail_windows,1,AUTH_04,2
chat_packet_003,chat_annotation_packets_candil/packets/chat_packet_003.md,chat_annotation_packets_candil/packets/chat_packet_003.json,12,1979-11-8-right-cantar-y-pensar,Cantar y pensar,candil,1979-11,es,article,3357,head_tail_windows,1,COMM_02,3
chat_packet_003,chat_annotation_packets_candil/packets/chat_packet_003.md,chat_annotation_packets_candil/packets/chat_packet_003.json,13,1979-11-11-right-elegia-para-el-descomp-s-y-otros,Elegía para el descompás y otros estremecimientos,candil,1979-11,es,article,902,full,0,,4
chat_packet_003,chat_annotation_packets_candil/packets/chat_packet_003.md,chat_annotation_packets_candil/packets/chat_packet_003.json,14,1979-11-12-right-unas-viejas-habaneras-sevillanas,Unas viejas habaneras sevillanas,candil,1979-11,es,article,4279,full,0,,5
chat_packet_004,chat_annotation_packets_candil/packets/chat_packet_004.md,chat_annotation_packets_candil/packets/chat_packet_004.json,15,1979-11-13-right-canalejas-de-puerto-real,Jaén en el Cante. Canalejas de Puerto Real,candil,1979-11,es,article,2679,full,0,,1
chat_packet_004,chat_annotation_packets_candil/packets/chat_packet_004.md,chat_annotation_packets_candil/packets/chat_packet_004.json,16,1979-11-14-right-quienes-fueron-los-maestros-fran,Quienes fueron los maestros. Francisco Ortega Vargas «El Fillo»,candil,1979-11,es,article,3702,full,0,,2
chat_packet_004,chat_annotation_packets_candil/packets/chat_packet_004.md,chat_annotation_packets_candil/packets/chat_packet_004.json,17,1979-11-15-right-discograf-a-flamenca,Discografía flamenca,candil,1979-11,es,article,4689,full,0,,3
chat_packet_004,chat_annotation_packets_candil/packets/chat_packet_004.md,chat_annotation_packets_candil/packets/chat_packet_004.json,18,1980-01-3-right-editorial,Editorial,candil,1980-01,es,editorial,2061,full,0,,4
chat_packet_004,chat_annotation_packets_candil/packets/chat_packet_004.md,chat_annotation_packets_candil/packets/chat_packet_004.json,19,1980-01-4-right-a-nadie-se-le-puede-sustraer-lo-,A nadie se le puede sustraer lo que no posee,candil,1980-01,es,article,3076,head_tail_windows,1,CRIT_03,5
chat_packet_005,chat_annotation_packets_candil/packets/chat_packet_005.md,chat_annotation_packets_candil/packets/chat_packet_005.json,20,1980-01-6-right-martos-en-la-geografia-de-los-ca,Martos en la geografía de los Cafés Cantantes,candil,1980-01,es,article,2750,head_tail_windows,1,CRIT_03,1
chat_packet_005,chat_annotation_packets_candil/packets/chat_packet_005.md,chat_annotation_packets_candil/packets/chat_packet_005.json,21,1980-01-8-right-quejio,Quejio,candil,1980-01,es,article,931,full,0,,2
chat_packet_005,chat_annotation_packets_candil/packets/chat_packet_005.md,chat_annotation_packets_candil/packets/chat_packet_005.json,22,1980-01-9-right-a-antonio-cuevas-el-piki-devorad,"A Antonio Cuevas, «El Piki», devorado por el tiempo de repente",candil,1980-01,es,article,3323,head_tail_windows,1,CRIT_01,3
chat_packet_005,chat_annotation_packets_candil/packets/chat_packet_005.md,chat_annotation_packets_candil/packets/chat_packet_005.json,23,1980-01-12-right-la-saeta-de-ja-n,La «Saeta» de Jaén,candil,1980-01,es,article,2740,full,0,,4
chat_packet_005,chat_annotation_packets_candil/packets/chat_packet_005.md,chat_annotation_packets_candil/packets/chat_packet_005.json,24,1980-01-13-left-alfredo-arrebola-embajador-flame,"Alfredo Arrebola, embajador flamenco en los medios universitarios de Cádiz",candil,1980-01,es,article,4510,full,0,,5
chat_packet_006,chat_annotation_packets_candil/packets/chat_packet_006.md,chat_annotation_packets_candil/packets/chat_packet_006.json,25,1980-01-13-right-quienes-fueron-los-maestros,Quienes fueron los maestros,candil,1980-01,es,article,2671,head_tail_windows,1,CRIT_04,1
chat_packet_006,chat_annotation_packets_candil/packets/chat_packet_006.md,chat_annotation_packets_candil/packets/chat_packet_006.json,26,1980-01-14-right-flamenca,Discografía flamenca,candil,1980-01,es,article,2421,full,0,,2
chat_packet_006,chat_annotation_packets_candil/packets/chat_packet_006.md,chat_annotation_packets_candil/packets/chat_packet_006.json,27,1980-01-15-right-juan-a-ib-nez-miembro-de-la-c-te,"Juan A. Ibáñez, miembro de la Cátedra de Flamencología de Jerez",candil,1980-01,es,article,2030,full,0,,3
chat_packet_006,chat_annotation_packets_candil/packets/chat_packet_006.md,chat_annotation_packets_candil/packets/chat_packet_006.json,28,1980-01-16-left-fernando-montoro-en-el-club-cult,"Fernando Montoro, en el Club Cultural Altura",candil,1980-01,es,article,2521,full,0,,4
chat_packet_006,chat_annotation_packets_candil/packets/chat_packet_006.md,chat_annotation_packets_candil/packets/chat_packet_006.json,29,1980-03-4-right-donde-dios-era-undeb,Donde Dios era «UNDEBÉ»,candil,1980-03,es,article,3598,head_tail_windows,1,COMM_01,5
chat_packet_007,chat_annotation_packets_candil/packets/chat_packet_007.md,chat_annotation_packets_candil/packets/chat_packet_007.json,30,1980-03-7-right-una-teoria-regeneracionista-y-ar,UNA TEORIA REGENERACIONISTA Y ARABIGO-ANDALUZA DEL CANTE FLAMENCO,candil,1980-03,es,article,3127,head_tail_windows,1,PED_03,1
chat_packet_007,chat_annotation_packets_candil/packets/chat_packet_007.md,chat_annotation_packets_candil/packets/chat_packet_007.json,31,1980-03-10-right-a-camar-n-de-la-isla,A Camarón de la Isla,candil,1980-03,es,article,471,full,0,,2
chat_packet_007,chat_annotation_packets_candil/packets/chat_packet_007.md,chat_annotation_packets_candil/packets/chat_packet_007.json,32,1980-03-11-right-di-logos-con-manuel-oliv,Diálogos con Manuel Olivé,candil,1980-03,es,article,2869,head_tail_windows,1,PED_02,3
chat_packet_007,chat_annotation_packets_candil/packets/chat_packet_007.md,chat_annotation_packets_candil/packets/chat_packet_007.json,33,1980-03-12-right-la-verdad-sobre-rita-la-cantaora,La verdad sobre Rita la Cantaora,candil,1980-03,es,article,3610,head_tail_windows,2,"COMM_02, COMM_04",4
chat_packet_007,chat_annotation_packets_candil/packets/chat_packet_007.md,chat_annotation_packets_candil/packets/chat_packet_007.json,34,1980-03-13-right-pueblo-y-pol-tica-en-el-cante-jo,Pueblo y política en el cante jondo,candil,1980-03,es,article,3060,full,0,,5
chat_packet_008,chat_annotation_packets_candil/packets/chat_packet_008.md,chat_annotation_packets_candil/packets/chat_packet_008.json,35,1980-03-14-left-una-revista-flamenca-sevilla-fla,Una revista flamenca. Sevilla Flamenca,candil,1980-03,es,article,3912,full,0,,1
chat_packet_008,chat_annotation_packets_candil/packets/chat_packet_008.md,chat_annotation_packets_candil/packets/chat_packet_008.json,36,1980-03-15-left-pepe-de-la-matrona-ya-en-la-memo,"Pepe de la Matrona, ya en la Memoria",candil,1980-03,es,article,3619,full,0,,2
chat_packet_008,chat_annotation_packets_candil/packets/chat_packet_008.md,chat_annotation_packets_candil/packets/chat_packet_008.json,37,1980-03-15-right-quienes-fueron-los-maestros,Quienes fueron los maestros...,candil,1980-03,es,article,1936,full,0,,3
chat_packet_008,chat_annotation_packets_candil/packets/chat_packet_008.md,chat_annotation_packets_candil/packets/chat_packet_008.json,38,1980-03-16-left-enrique-el-mellizo,ENRIQUE • EL MELLIZO.,candil,1980-03,es,article,2820,full,0,,4
chat_packet_008,chat_annotation_packets_candil/packets/chat_packet_008.md,chat_annotation_packets_candil/packets/chat_packet_008.json,39,1980-05-4-right-los-festivales-flamencos,Los Festivales Flamencos,candil,1980-05,es,article,3597,head_tail_windows,1,CRIT_01,5
chat_packet_009,chat_annotation_packets_candil/packets/chat_packet_009.md,chat_annotation_packets_candil/packets/chat_packet_009.json,40,1980-05-6-right-viejas-p-ginas-flamencas,Viejas páginas flamencas,candil,1980-05,es,article,4447,head_tail_windows,2,"PED_03, PED_02",1
chat_packet_009,chat_annotation_packets_candil/packets/chat_packet_009.md,chat_annotation_packets_candil/packets/chat_packet_009.json,41,1980-05-8-right-los-cafes-cantantes-de-madrid,LOS CAFES CANTANTES DE MADRID,candil,1980-05,es,article,3325,full,0,,2
chat_packet_009,chat_annotation_packets_candil/packets/chat_packet_009.md,chat_annotation_packets_candil/packets/chat_packet_009.json,42,1980-05-9-left-tres-instantes-flamencos,Tres instantes flamencos,candil,1980-05,es,article,3615,full,0,,3
chat_packet_009,chat_annotation_packets_candil/packets/chat_packet_009.md,chat_annotation_packets_candil/packets/chat_packet_009.json,43,1980-05-10-right-joselero,Joselero,candil,1980-05,es,article,3052,head_tail_windows,1,PED_02,4
chat_packet_009,chat_annotation_packets_candil/packets/chat_packet_009.md,chat_annotation_packets_candil/packets/chat_packet_009.json,44,1980-05-12-right-aunque-no-quepa-en-el-papel-a-pr,Aunque no quepa en el papel. A propósito de la reedición de Los Zincali,candil,1980-05,es,article,4157,head_tail_windows,2,"PED_02, COMM_04",5
chat_packet_010,chat_annotation_packets_candil/packets/chat_packet_010.md,chat_annotation_packets_candil/packets/chat_packet_010.json,45,1980-05-15-left-flamenca,Flamenca,candil,1980-05,es,article,2290,full,0,,1
chat_packet_010,chat_annotation_packets_candil/packets/chat_packet_010.md,chat_annotation_packets_candil/packets/chat_packet_010.json,46,1980-05-15-right-quienes-fueron-los-maestros,Quienes fueron los maestros...,candil,1980-05,es,article,4605,full,0,,2
chat_packet_010,chat_annotation_packets_candil/packets/chat_packet_010.md,chat_annotation_packets_candil/packets/chat_packet_010.json,47,1980-07-3-right-editorial,Editorial,candil,1980-07,es,editorial,1571,full,0,,3
chat_packet_010,chat_annotation_packets_candil/packets/chat_packet_010.md,chat_annotation_packets_candil/packets/chat_packet_010.json,48,1980-07-4-right-el-sentido-intrascendental-de-la,El sentido intrascendental de la temática religiosa en el cante flamenco,candil,1980-07,es,article,3746,head_tail_windows,2,"PED_03, COMM_04",4
chat_packet_010,chat_annotation_packets_candil/packets/chat_packet_010.md,chat_annotation_packets_candil/packets/chat_packet_010.json,49,1980-07-6-right-ante-la-situaci-n-de-los-flamenc,Ante la situación de los flamencos de la Tercera Edad,candil,1980-07,es,article,3485,head_tail_windows,1,PED_02,5
chat_packet_011,chat_annotation_packets_candil/packets/chat_packet_011.md,chat_annotation_packets_candil/packets/chat_packet_011.json,50,1980-07-8-right-a-prop-sito-del-viii-congreso-de,A propósito del VIII Congreso de A. Flamencas,candil,1980-07,es,article,3455,full,0,,1
chat_packet_011,chat_annotation_packets_candil/packets/chat_packet_011.md,chat_annotation_packets_candil/packets/chat_packet_011.json,51,1980-07-9-left-las-letras-flamencas-de,Las letras flamencas de Francisco Vélez Nieto,candil,1980-07,es,article,2581,full,0,,2
chat_packet_011,chat_annotation_packets_candil/packets/chat_packet_011.md,chat_annotation_packets_candil/packets/chat_packet_011.json,52,1980-07-10-right-aunque-no-quepa-en-el-papel,Aunque no quepa en el papel,candil,1980-07,es,article,3180,head_tail_windows,1,CRIT_03,3
chat_packet_011,chat_annotation_packets_candil/packets/chat_packet_011.md,chat_annotation_packets_candil/packets/chat_packet_011.json,53,1980-07-12-right-manuel-vallejo-o-el-ruise-or-fla,Manuel Vallejo o el ruiseño flamenco,candil,1980-07,es,article,2951,head_tail_windows,1,COMM_02,4
chat_packet_011,chat_annotation_packets_candil/packets/chat_packet_011.md,chat_annotation_packets_candil/packets/chat_packet_011.json,54,1980-07-13-right-noticia-de-los-caf-s-cantantes-c,Noticia de los cafés - cantantes Carolinenses,candil,1980-07,es,article,5271,full,0,,5
chat_packet_012,chat_annotation_packets_candil/packets/chat_packet_012.md,chat_annotation_packets_candil/packets/chat_packet_012.json,55,1980-07-14-right-carta-a-pastora-pav-n-i-ina-de-l,Carta a Pastora Pavón (Iñina de los Peines),candil,1980-07,es,article,2872,full,0,,1
chat_packet_012,chat_annotation_packets_candil/packets/chat_packet_012.md,chat_annotation_packets_candil/packets/chat_packet_012.json,56,1980-07-15-left-quienes-fueron-los-maestros,Quienes fueron los maestros,candil,1980-07,es,article,5553,full,0,,2
chat_packet_012,chat_annotation_packets_candil/packets/chat_packet_012.md,chat_annotation_packets_candil/packets/chat_packet_012.json,57,1980-07-16-left-flamenca,Discografía Flamenca,candil,1980-07,es,article,3026,full,0,,3
chat_packet_012,chat_annotation_packets_candil/packets/chat_packet_012.md,chat_annotation_packets_candil/packets/chat_packet_012.json,58,1980-09-3-right-editorial,Editorial,candil,1980-09,es,editorial,1705,full,0,,4
chat_packet_012,chat_annotation_packets_candil/packets/chat_packet_012.md,chat_annotation_packets_candil/packets/chat_packet_012.json,59,1980-09-4-right-seguridad-social-para-los-artist,SEGURIDAD SOCIAL PARA LOS ARTISTAS FLAMENCOS,candil,1980-09,es,article,3639,head_tail_windows,1,PED_02,5
chat_packet_013,chat_annotation_packets_candil/packets/chat_packet_013.md,chat_annotation_packets_candil/packets/chat_packet_013.json,60,1980-09-6-right-a-prop-sito-de-un-juicio-progre-,A propósito de un juicio «progre» sobre el flamenco,candil,1980-09,es,article,3158,head_tail_windows,1,COMM_01,1
chat_packet_013,chat_annotation_packets_candil/packets/chat_packet_013.md,chat_annotation_packets_candil/packets/chat_packet_013.json,61,1980-09-7-right-las-letras-flamencas-de-joaquin-,LAS LETRAS FLAMENCAS DE JOAQUIN MARQUEZ,candil,1980-09,es,article,1479,full,0,,2
chat_packet_013,chat_annotation_packets_candil/packets/chat_packet_013.md,chat_annotation_packets_candil/packets/chat_packet_013.json,62,1980-09-8-right-antonio-n-ez-el-chocolate,"Antonio Núñez ""El Chocolate""",candil,1980-09,es,article,3945,head_tail_windows,2,"COMM_02, CRIT_03",3
chat_packet_013,chat_annotation_packets_candil/packets/chat_packet_013.md,chat_annotation_packets_candil/packets/chat_packet_013.json,63,1980-09-10-left-algo-m-s-sobre-los-cantes-de-lev,Algo más sobre los Cantes de Levante,candil,1980-09,es,article,2693,full,0,,4
chat_packet_013,chat_annotation_packets_candil/packets/chat_packet_013.md,chat_annotation_packets_candil/packets/chat_packet_013.json,64,1980-09-10-right-taranta-cl-sica-taranto-y-tarant,"Taranta clásica, Taranto y Taranta Minera",candil,1980-09,es,article,979,full,0,,5
chat_packet_014,chat_annotation_packets_candil/packets/chat_packet_014.md,chat_annotation_packets_candil/packets/chat_packet_014.json,65,1980-09-12-right-la-garganta-en-el-cante-es-un-ri,LA GARGANTA EN EL CANTE ES UN RITMO DE PIEDRA,candil,1980-09,es,article,927,full,0,,1
chat_packet_014,chat_annotation_packets_candil/packets/chat_packet_014.md,chat_annotation_packets_candil/packets/chat_packet_014.json,66,1980-09-13-left-los-viejos-conservadores-y-las-b,Los viejos conservadores y las bulerías,candil,1980-09,es,article,2732,head_tail_windows,1,AUTH_02,2
chat_packet_014,chat_annotation_packets_candil/packets/chat_packet_014.md,chat_annotation_packets_candil/packets/chat_packet_014.json,67,1980-09-14-right-aunque-no-quepa-en-el-papel,Aunque no quepa en el papel,candil,1980-09,es,article,4880,head_tail_windows,2,"CRIT_01, PED_03",3
chat_packet_014,chat_annotation_packets_candil/packets/chat_packet_014.md,chat_annotation_packets_candil/packets/chat_packet_014.json,68,1980-09-15-right-julio-romero-de-torres-y-la-copl,Julio Romero de Torres y la copla,candil,1980-09,es,article,3887,full,0,,4
chat_packet_014,chat_annotation_packets_candil/packets/chat_packet_014.md,chat_annotation_packets_candil/packets/chat_packet_014.json,69,1980-09-16-right-quienes-fueron-los-maestros,Quienes fueron los maestros,candil,1980-09,es,article,5906,full,0,,5
chat_packet_015,chat_annotation_packets_candil/packets/chat_packet_015.md,chat_annotation_packets_candil/packets/chat_packet_015.json,70,1980-09-17-right-flamenca,Flamenca,candil,1980-09,es,article,2941,full,0,,1
chat_packet_015,chat_annotation_packets_candil/packets/chat_packet_015.md,chat_annotation_packets_candil/packets/chat_packet_015.json,71,1980-09-18-left-apuntes-flamencos-a-la-feria-de-,APUNTES FLAMENCOS A LA FERIA DE SAN LUCAS,candil,1980-09,es,article,1916,full,0,,2
chat_packet_015,chat_annotation_packets_candil/packets/chat_packet_015.md,chat_annotation_packets_candil/packets/chat_packet_015.json,72,1980-09-18-right-dimensi-n-social-del-cante-flame,Dimensión social del cante flamenco,candil,1980-09,es,article,91,full,0,,3
chat_packet_015,chat_annotation_packets_candil/packets/chat_packet_015.md,chat_annotation_packets_candil/packets/chat_packet_015.json,73,1980-11-3-right-editorial,Editorial,candil,1980-11,es,editorial,2619,full,0,,4
chat_packet_015,chat_annotation_packets_candil/packets/chat_packet_015.md,chat_annotation_packets_candil/packets/chat_packet_015.json,74,1980-11-4-right-el-comp-s-de-la-sole,El compás de la Soleá,candil,1980-11,es,article,2773,head_tail_windows,1,PED_02,5
chat_packet_016,chat_annotation_packets_candil/packets/chat_packet_016.md,chat_annotation_packets_candil/packets/chat_packet_016.json,75,1980-11-6-right-lo-jondo-en-salvador-rueda,Lo jondo en Salvador Rueda,candil,1980-11,es,article,2871,head_tail_windows,1,CRIT_01,1
chat_packet_016,chat_annotation_packets_candil/packets/chat_packet_016.md,chat_annotation_packets_candil/packets/chat_packet_016.json,76,1980-11-8-right-una-broma-de-mal-gusto-dada-en-1,"Una broma de mal gusto dada en 1905, persiste en la actualidad",candil,1980-11,es,article,3490,full,0,,2
chat_packet_016,chat_annotation_packets_candil/packets/chat_packet_016.md,chat_annotation_packets_candil/packets/chat_packet_016.json,77,1980-11-9-right-mi-encuentro-con-aurelio-en-c-di,Mi encuentro con Aurelio en Cádiz,candil,1980-11,es,article,5911,full,0,,3
chat_packet_016,chat_annotation_packets_candil/packets/chat_packet_016.md,chat_annotation_packets_candil/packets/chat_packet_016.json,78,1980-11-10-right-las-letras-flamencas-de-fernando,LAS LETRAS FLAMENCAS DE FERNANDO QUÍNONES,candil,1980-11,es,article,2080,full,0,,4
chat_packet_016,chat_annotation_packets_candil/packets/chat_packet_016.md,chat_annotation_packets_candil/packets/chat_packet_016.json,79,1980-11-11-left-guitarra,Guitarra,candil,1980-11,es,article,654,full,0,,5
chat_packet_017,chat_annotation_packets_candil/packets/chat_packet_017.md,chat_annotation_packets_candil/packets/chat_packet_017.json,80,1980-11-13-right-marcelo-barbero,MARCELO BARBERO,candil,1980-11,es,article,2939,head_tail_windows,1,CRIT_03,1
chat_packet_017,chat_annotation_packets_candil/packets/chat_packet_017.md,chat_annotation_packets_candil/packets/chat_packet_017.json,81,1980-11-15-right-el-sentido-de-las-letras-en-el-c,El sentido de las letras en el cante,candil,1980-11,es,article,3852,head_tail_windows,1,PED_02,2
chat_packet_017,chat_annotation_packets_candil/packets/chat_packet_017.md,chat_annotation_packets_candil/packets/chat_packet_017.json,82,1980-11-17-left-una-mirada-atr-s,Una mirada atrás,candil,1980-11,es,article,5294,full,0,,3
chat_packet_017,chat_annotation_packets_candil/packets/chat_packet_017.md,chat_annotation_packets_candil/packets/chat_packet_017.json,83,1980-11-17-right-el-muestrario-flamenco-de-jose-l,EL MUESTRARIO FLAMENCO DE JOSE LUIS TEJADA,candil,1980-11,es,article,3083,full,0,,4
chat_packet_017,chat_annotation_packets_candil/packets/chat_packet_017.md,chat_annotation_packets_candil/packets/chat_packet_017.json,84,1980-11-18-right-dimension-social-del-cante-flame,Dimensión social del cante flamenco,candil,1980-11,es,article,3292,head_tail_windows,1,COMM_04,5
chat_packet_018,chat_annotation_packets_candil/packets/chat_packet_018.md,chat_annotation_packets_candil/packets/chat_packet_018.json,85,1980-11-19-right-quienes-fueron-los-maestros,Quienes fueron los maestros,candil,1980-11,es,article,5004,full,0,,1
chat_packet_018,chat_annotation_packets_candil/packets/chat_packet_018.md,chat_annotation_packets_candil/packets/chat_packet_018.json,86,1981-02-3-left-revista-de-flamenco-pe-a-flamenc,"Revista de Flamenco - Peña Flamenca de Jaén - Enero - Febrero, 1981 - Número 13",candil,1981-02,es,article,446,full,0,,2
chat_packet_018,chat_annotation_packets_candil/packets/chat_packet_018.md,chat_annotation_packets_candil/packets/chat_packet_018.json,87,1981-02-3-right-editorial,Editorial,candil,1981-02,es,editorial,2086,full,0,,3
chat_packet_018,chat_annotation_packets_candil/packets/chat_packet_018.md,chat_annotation_packets_candil/packets/chat_packet_018.json,88,1981-02-4-right-biografia,Biografia,candil,1981-02,es,article,1910,full,0,,4
chat_packet_018,chat_annotation_packets_candil/packets/chat_packet_018.md,chat_annotation_packets_candil/packets/chat_packet_018.json,89,1981-02-5-right-el-matrona-en-su-sitio,El «Matrona» en su sitio,candil,1981-02,es,article,2430,full,0,,5
chat_packet_019,chat_annotation_packets_candil/packets/chat_packet_019.md,chat_annotation_packets_candil/packets/chat_packet_019.json,90,1981-02-6-right-loa-a-mi-inolvidable-maestro,Loa a mi inolvidable maestro,candil,1981-02,es,article,3500,head_tail_windows,1,COMM_04,1
chat_packet_019,chat_annotation_packets_candil/packets/chat_packet_019.md,chat_annotation_packets_candil/packets/chat_packet_019.json,91,1981-02-8-right-el-caso-de-pepe-el-de-la-matrona,El caso de Pepe el de la Matrona,candil,1981-02,es,article,3891,full,0,,2
chat_packet_019,chat_annotation_packets_candil/packets/chat_packet_019.md,chat_annotation_packets_candil/packets/chat_packet_019.json,92,1981-02-9-right-su-cabellera-de-enhebrado-siglo,Su cabellera de enhebrado siglo,candil,1981-02,es,article,3596,head_tail_windows,1,PED_02,3
chat_packet_019,chat_annotation_packets_candil/packets/chat_packet_019.md,chat_annotation_packets_candil/packets/chat_packet_019.json,93,1981-02-11-right-el-viejo-maestro-sevillano,El viejo maestro sevillano,candil,1981-02,es,article,3133,full,0,,4
chat_packet_019,chat_annotation_packets_candil/packets/chat_packet_019.md,chat_annotation_packets_candil/packets/chat_packet_019.json,94,1981-02-12-left-la-memoria-anida-en-su-garganta,La memoria anida en su garganta,candil,1981-02,es,article,1057,full,0,,5
chat_packet_020,chat_annotation_packets_candil/packets/chat_packet_020.md,chat_annotation_packets_candil/packets/chat_packet_020.json,95,1981-02-12-right-conversaciones-entre-cante-y-can,Conversaciones entre cante y cante,candil,1981-02,es,article,4286,head_tail_windows,2,"COMM_04, CRIT_04",1
chat_packet_020,chat_annotation_packets_candil/packets/chat_packet_020.md,chat_annotation_packets_candil/packets/chat_packet_020.json,96,1981-02-14-right-un-encuentro-sevillano,Un encuentro Sevillano,candil,1981-02,es,article,3755,head_tail_windows,2,"HERIT_02, HERIT_03",2
chat_packet_020,chat_annotation_packets_candil/packets/chat_packet_020.md,chat_annotation_packets_candil/packets/chat_packet_020.json,97,1981-02-15-right-pepe-el-de-la-matrona-nos-habla-,Viejas páginas.-Pepe el de la Matrona nos habla de su cante,candil,1981-02,es,article,2609,full,0,,3
chat_packet_020,chat_annotation_packets_candil/packets/chat_packet_020.md,chat_annotation_packets_candil/packets/chat_packet_020.json,98,1981-02-16-right-persistes-tu,Persistes tú,candil,1981-02,es,article,801,full,0,,4
chat_packet_020,chat_annotation_packets_candil/packets/chat_packet_020.md,chat_annotation_packets_candil/packets/chat_packet_020.json,99,1981-02-17-right-glosa-y-recuerdo-de-pepe-el-de-l,Glosa y recuerdo de Pepe el de la Matrona,candil,1981-02,es,article,3882,head_tail_windows,2,"HERIT_03, CRIT_03",5
chat_packet_021,chat_annotation_packets_candil/packets/chat_packet_021.md,chat_annotation_packets_candil/packets/chat_packet_021.json,100,1981-02-19-right-aunque-no-quepa-en-el-papel-bibl,Aunque no quepa en el papel.-Bibliografía del Matrona,candil,1981-02,es,article,4563,full,0,,1
chat_packet_021,chat_annotation_packets_candil/packets/chat_packet_021.md,chat_annotation_packets_candil/packets/chat_packet_021.json,101,1981-02-20-right-pepe-el-de-la-matrona-notas-para,Pepe el de la Matrona.-Notas para una,candil,1981-02,es,article,3352,full,0,,2
chat_packet_021,chat_annotation_packets_candil/packets/chat_packet_021.md,chat_annotation_packets_candil/packets/chat_packet_021.json,102,1981-03-3-right-editorial,Editorial,candil,1981-03,es,editorial,2477,full,0,,3
chat_packet_021,chat_annotation_packets_candil/packets/chat_packet_021.md,chat_annotation_packets_candil/packets/chat_packet_021.json,103,1981-03-4-right-lo-jondo-en-fernando-villal-n,Lo jondo en Fernando Villalón,candil,1981-03,es,article,3387,head_tail_windows,1,CRIT_02,4
chat_packet_021,chat_annotation_packets_candil/packets/chat_packet_021.md,chat_annotation_packets_candil/packets/chat_packet_021.json,104,1981-03-7-right-notas-in-ditas,Notas inéditas...,candil,1981-03,es,article,4128,full,0,,5
chat_packet_022,chat_annotation_packets_candil/packets/chat_packet_022.md,chat_annotation_packets_candil/packets/chat_packet_022.json,105,1981-03-8-right-joselero-y-el-quino,Joselero y El Quino,candil,1981-03,es,article,3110,head_tail_windows,1,CRIT_03,1
